,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2023-06-11,3.2603054731840664,-2.0634306933543436,-0.5844114670216695,-3.120919862840379,0.23928883032014966,-0.69466441567678,1.7510598645058408
2023-06-18,3.2172049694796785,-4.14600763220474,-0.09724833091834315,-1.6056267442119923,-2.1647777676926063,1.4077149847366734,0.5738545545184248
2023-06-25,3.567230205730253,-2.600241579611633,0.09398906395308079,-2.499444397583244,-1.1399763417472784,0.6433210807112233,0.6168660621001428
2023-07-02,3.9599705697934797,-3.8581192854626956,0.5573585174820833,-2.6515734586314963,-1.3666973842600683,0.8566356008506621,-0.8169831184933367
2023-07-09,5.414148885216148,-3.7395909702224075,0.3842167529600394,-2.9587118714879708,-0.2072514482338607,0.8707873484685649,-0.5594849272818948
2023-07-16,4.241208746866065,-3.3427065650566727,-0.12323428349521767,-4.853545888696394,-0.4090542698629299,0.042724619668206155,-0.45000291292934563
2023-07-23,5.021308667261457,-3.9465566089982818,-0.17724292639236094,-3.5603740873696164,-1.0143609000500715,0.13213681930229942,0.6734573422731931
2023-07-30,4.678071822059811,-3.741148710317105,0.18173026806479864,-3.4803847056068076,-0.7903758786857321,-1.1789817088767631,1.7252517814751656
2023-08-06,5.53899103221906,-2.3292311158987657,0.14017118559871888,-3.660527279079737,-1.024404408593264,-0.8776864484506022,1.785618027357678
2023-08-13,5.423193614815303,-1.9722514388780419,0.1653120355539785,-2.3712837631121855,-0.6452592946832233,-0.4407120760992974,3.0643068927558135
2023-08-20,5.803891771525457,-1.5521502507072056,0.7807234215973722,-0.799921600367546,-0.23760704878254724,-0.4796048046971398,0.16533296036653933
2023-08-27,5.554751138670501,-2.591573142973706,0.16834315682340453,-2.67769500859046,-0.4501166705729579,-1.2937827310046595,-0.8547537898661663
2023-09-03,6.40657233735969,-2.029127850202827,-0.06751301917977572,-2.4477162773695516,-1.2879336471667822,-0.5145561456300882,2.471163838269243
2023-09-10,6.436694083494698,-2.6956499092016637,0.1336388318952003,-0.8414982770917274,-1.0574709696963016,-0.054806721116756295,1.409616145258879
2023-09-17,6.37136515917767,-0.7656671736072018,0.14193484589483527,-0.8307149278113847,0.3106190535309067,-0.5513347039975655,0.020867148810683755
2023-09-24,6.721208529104111,-1.5706068055040767,0.5720544702863433,-0.3617402176720395,0.2988009863012641,-0.22139488024406578,-2.2688899023863396
2023-10-01,7.430911405205506,-0.6046545735455258,0.6609528970441366,-0.6207061717083748,1.6845136880630798,-1.7713111213085917,0.9784450435977807
2023-10-08,7.059295966378951,-1.119839229236383,0.7751082422163441,-0.5385259505667875,0.34542257746196986,-1.4215030718271209,1.0987102317412687
2023-10-15,7.544595373756367,-0.8959352665158404,0.8051443152751548,-0.4750187344699648,-0.13022137493337108,-0.512284181296988,0.18286071564352677
2023-10-22,7.490011972823205,-2.163645161052235,0.48695415445096346,-2.266788017935271,-0.3581971269108924,-0.8581785493957792,-0.674334192925216
2023-10-29,7.041785909729481,-1.9863239562562647,-0.1987091119750777,-0.9031050955255466,-0.3708952162246537,-0.7074501891787838,2.750144248486907
2023-11-05,7.899791711321671,-1.7273509834993874,0.5402095350914617,-0.11079319924069077,-0.5741000089727534,-0.8423222793610254,-0.33731701082367577
2023-11-12,8.250715637687032,-1.3173452377941357,0.41450163428301745,0.23415333023736895,-0.8166984921747544,-0.18129223851479082,-1.7652833445107106
2023-11-19,8.831127052639296,-1.035285062787838,0.5594816054930698,0.09122036622693243,0.18179193874560057,-0.7594276791712482,-0.0038436831931702975
2023-11-26,9.162251109731029,-0.1890358001525639,0.7798098057535738,-0.0580948819233588,1.4294915439244429,-1.158545869879929,1.5662233961652203
2023-12-03,9.353447859117507,-0.6856418238060424,0.7601105539690288,0.31007907119871764,1.5118832361682886,-0.39792380148808637,0.5062501280639959
2023-12-10,9.210010001042795,-0.27617068320089105,0.8954245659903792,0.028109537301204614,1.5293089298336455,-1.0688333047766194,-0.7944519032897994
2023-12-17,8.823704978194442,-0.9922859261428129,0.1550749198344379,-0.14252237441192578,0.49732621878928857,-2.4249172304904163,1.5937682880041757
2023-12-24,8.67098379254439,-1.234744756567898,0.5851196623050892,0.2387365162840786,0.1838098333499647,-3.0207908517265762,1.4935703518729881
2023-12-31,10.257676432400173,-1.203271629685915,0.10575725316423737,1.5298193616976061,-1.2001948708588195,-0.5917238988704416,0.21117493128058065
2024-01-07,9.853762492862254,-0.7086948432964667,-0.6321233569048881,-0.06752858873246562,-1.1667877015508623,-1.0096138860557902,-1.0871908111888904
2024-01-14,10.423736972668259,-0.39997490923146173,0.34003250281021213,-1.3915228984236463,0.19970746462349961,-1.589217231375011,-1.6780951956115662
2024-01-21,8.729827089128012,-2.08106684214142,0.38787953040938145,-0.6625447003693218,-0.1614947763201142,-0.6811399943569009,0.3709209230918826
2024-01-28,10.85759032794319,-0.7271629319271509,0.2319038059915251,0.8927102919724254,-1.0987605335388144,1.8460675232049233,-0.7748809563337276
2024-02-04,10.591420187106882,-1.5906013204016811,0.2553946644968408,0.3736943344085413,0.21483165090092493,-0.6069326589143497,0.11613509345015996
2024-02-11,10.31169175906487,-1.024498929140848,0.20262281434695958,-1.637473858315213,-0.25379657368076103,-0.1557340278168054,0.19238496827764018
2024-02-18,9.012273464094326,-2.4733207438561147,0.2316149440624092,-1.3864791497962212,-0.6003199628426025,-0.6015961059541901,0.08700554795780784
2024-02-25,9.723218854423589,-0.7689240994451072,0.7226815872818763,-0.38297965587912847,1.0394862225942292,-0.9475630097959454,-0.9991993902376917
2024-03-03,10.194378141416966,-1.1325565528203794,0.6355197123975816,0.45726385043442735,0.5426125669284797,-0.637891365255018,-0.0522852387925828
2024-03-10,9.98698213225359,-0.4081179380148331,0.4979422778411757,-0.35932538708220607,-1.1256104404449911,-0.7629380969170111,-0.41540726733921624
2024-03-17,10.27124245470312,-1.6848288149743873,0.1613087679171717,0.7964442878428881,-1.334658636310705,-1.481916640417504,-2.0623882822512427
2024-03-24,11.05649218483152,-0.7931224271063075,0.08740339402032071,0.9592625837568733,-0.4756717151774739,-0.17948237259845698,1.0866904477504866
2024-03-31,10.57389331660595,-1.2540114066252424,0.01135124738732621,1.3302332925714218,-0.7167882106417575,-0.7005585012700338,1.6398193966015147
2024-04-07,10.751995209082416,-0.9601173411533063,0.1267084629802753,0.86343983140617,-1.7660644794192757,-0.9977671009732755,-0.7581061627560641
2024-04-14,9.364020438250648,-1.2997236390167806,0.03912080521399523,2.3941553233633175,-1.4357476151981428,0.9670286825511268,0.5882150165519641
2024-04-21,9.821470344935477,-0.3628670684025274,-0.046658157970913966,0.2922778463184224,-0.9890831539090683,-0.5093041639359898,0.18692461565233245
2024-04-28,11.9696545260857,-0.6229772027809266,0.25879577404173065,0.6551980773994528,0.2339176062205467,0.5776861518441324,2.7499949699258255
2024-05-05,10.457314378761748,-0.48368893406373414,-0.03825487863053339,0.28741197055368145,-0.8447445363385612,0.0519785484448497,0.3266623697783291
2024-05-12,10.578927870325456,1.2604898777582934,0.22988116982393267,0.9670615552982172,-0.45861856741250606,-0.1314537326848064,-0.17365559661366228
2024-05-19,8.315463596859086,-1.2951568760822763,0.3134011166794403,2.611731116276435,-1.2955814834933654,0.4205235142038525,0.13069765715753995
2024-05-26,10.760173571229405,-1.5863542133474497,0.07929524152611536,0.5375970366138622,-0.7369292624335659,0.6069924467637423,0.3402317077758338
2024-06-02,10.086523813730244,-1.3314933037515897,0.25460814237117724,1.495412590655174,-1.6567679500228685,0.7025094127143613,-1.1741528567822297
2024-06-09,10.362266748178554,-1.5841118320068888,0.44431336486116196,1.1598778761958521,-1.1497035074427842,-0.09605728505304133,0.06712829927686367
2024-06-16,8.980978114560463,-0.7402814355799512,0.4794243550206449,1.2640714075185564,0.034820717448534946,0.12023602323181805,-0.08367953805236249
2024-06-23,9.521547280131381,-0.6766458442328784,-0.14883003013691104,0.7154837897027837,-1.314668378576574,0.1421699260754461,-1.3012256519441807
2024-06-30,10.457100961520329,0.10262421736438303,-0.11607133403279951,1.0129677536075101,-0.8545659662759343,-0.3921509385287981,-0.01827445500880414
2024-07-07,9.48175634275546,-0.27683735636467716,-0.08853586242568572,0.5734805217763913,-1.604539932490943,-0.12772892403509759,0.12861667829108187
2024-07-14,9.968400818131348,-0.5368381558980636,-0.030757853946747505,2.175916179817826,-0.9403669729592334,0.21682065738273162,1.5271049279584612
2024-07-21,10.409643680747212,0.7502417929156666,0.3814284892481036,1.8826558228800157,0.15436750196409776,0.2694804658879327,0.43922488059671316
2024-07-28,10.802520793779776,0.08517574381161952,-0.2848802263811514,2.2455197810073186,-0.11914890884631711,0.8194320051335386,-1.7367645507048015
2024-08-04,9.866898561350585,-0.28995543831432885,-0.062906418795771,2.621714465896932,-1.7704890978176,1.0362549955815736,0.11083096213978377
2024-08-11,10.344751839006358,-0.6284473105613065,0.30145075232882856,2.1386195590663144,-0.8537828314528411,0.5789646918533972,-0.8896297886881981
2024-08-18,9.915373179318308,-0.5246035686422454,0.0475756014876695,1.8856488568987788,-2.1891149165352326,0.4348308474490258,1.037052194211805
2024-08-25,10.495228835020809,0.5813771548217297,0.056705492740831906,2.5139590706698827,-0.7537694684142939,1.6400937020032142,0.5701892974111409
2024-09-01,9.97932317150588,-1.408899340276255,0.12213906889273556,2.5993883418800734,-0.6619621040627359,0.8804947767021154,-0.5370790103349821
2024-09-08,10.358956718972909,0.9416716381854927,0.11267520696706351,0.6174741190597266,0.14077326421296066,-0.03876415516389044,1.7343949282677942
2024-09-15,8.302110900996201,0.18957695456052598,0.22709201621772718,2.672401531563316,-0.6722119563426245,0.8701234104486304,-0.7915955668100412
2024-09-22,9.343761568131207,0.6502056992584582,-0.16091364815333456,2.1473351959379654,-1.6650677244931364,0.47679520606876713,1.4521047437641477
2024-09-29,9.887588891406896,0.16887312378872654,0.06943588780584535,1.3579275256402745,-2.167050358419197,0.9470453994966601,-0.8177995627287857
2024-10-06,10.4024722853973,-0.6217424432121924,-0.24286343387187537,1.8339242035806638,-0.4489765916208092,1.17073445610483,-0.5172771823052594
2024-10-13,9.858587662648729,-1.024777759363533,-0.45450039492318745,1.4207335982962086,-0.736201176121163,0.14569864008986738,0.4886808571807603
2024-10-20,10.786996219936633,0.46986322466731084,0.0661918934498207,1.593824387083606,-0.6664056991976935,0.16169303560068304,2.818095466990174
2024-10-27,10.816249525272111,0.4393294443642088,0.3310520871853394,0.7675055740067663,-1.073051009163986,0.3857471546965532,0.494934757821459
2024-11-03,10.616905779512985,0.6771131085749331,0.12474688685992451,1.6917624908812587,-1.2081753540859277,1.1158086417648023,-0.29965714770118784
2024-11-10,9.129281221535734,0.4790476700567463,0.09292928606681612,0.8938327191767854,-1.0300938829652042,-0.4479679424480637,1.8910386687057903
2024-11-17,9.998238671771436,0.3114170528292845,0.2928090954934198,2.239751790988013,0.6688885256998888,0.44884819371055085,0.8995005051155872
2024-11-24,10.588481908083832,1.3720777621759954,0.1489921622129221,1.2688794144258448,-0.6710084411979325,0.01443676919151435,0.5247323675200792
2024-12-01,10.212644922910298,-0.03767464234552475,0.07426203956224683,0.6879755106654963,-1.638274188206604,-0.19290951456354707,0.418188655770266
2024-12-08,10.222262994087021,0.4023126418316228,0.26403373602443236,1.517605721672271,-0.8898369341893178,-0.7746537744509331,2.904884711826703
2024-12-15,10.451908051130566,-0.456985601908335,0.6460558614608389,1.4446173651212804,-0.4121687449936346,1.9777178659280974,-0.7990456228941748
2024-12-22,10.979096068605621,-0.3725781377966557,0.4546236327016562,1.4527935146473865,-0.4312603071057711,1.8544003761166898,-0.9848446109073303
2024-12-29,9.99918365016822,0.23268874243492116,0.5256042957681876,0.2470869586774947,-0.18057795038250404,1.0044319375975688,0.2561000258300923
2025-01-05,10.000742844247915,-0.5839826560993752,1.5116562772781446,0.5922661126715951,0.18563544816052463,0.12204156056338346,-1.0036662347943683
2025-01-12,9.459763267757488,0.49512508060410726,0.22889590520736383,1.662521313231527,-0.21637821139919527,1.4231471182464956,2.027113588848037
2025-01-19,11.268619282121877,-0.8660457081612994,0.025993126138059867,0.5546377791660191,-0.9800004287640584,0.592827528893859,0.20254948161984307
2025-01-26,8.965782476866968,0.14602238573824602,0.45131118838520123,0.7522658090023713,-0.1489661130565686,-0.057270050438646164,0.756733227837234
2025-02-02,9.24319313242524,-0.4898729462451645,0.16569865399733574,1.3484948786120297,-0.4262926758849329,1.0017728483720487,-0.9910789364993234
2025-02-09,8.685324024443508,-0.02523914604163666,0.1492411848289245,1.6964364272244261,-0.6302218679118289,1.1144474502180666,-0.801348067648069
2025-02-16,10.31886703880981,-0.10118045193826704,0.16610838113112605,0.9327702441916943,0.10780649687701606,-0.3000048413390606,1.787869706183909
2025-02-23,9.96630055177326,-1.2569156154119563,-0.039329836629805756,1.3573840492523455,-1.5803840723609786,0.5336264890672185,1.4674456314079583
2025-03-02,10.160542056877073,0.3310229649818907,0.18611942297122505,1.2717400679109143,-0.9351076860404788,0.8387392113381127,-0.676629514752481
2025-03-09,9.569764453480431,-0.4228526207638794,0.10425840290760942,1.6061367427781883,0.17746496267272535,0.6161813397267456,1.2867278434093272
2025-03-16,10.172155332755068,0.000725676673457957,0.3172587336081638,0.5676503257428351,0.7815560867458647,1.1956130127520264,2.6448966591669762
2025-03-23,9.12302497389794,-0.03608697096890676,0.5815281538280626,0.7947769444413174,-0.23365861679256558,0.6709649184624701,1.0598204260689812
2025-03-30,10.420961155563761,1.7074422240272342,0.3199086129468483,0.12265670913861629,-0.007050806413393492,1.2387569113736603,0.5957761695368434
2025-04-06,11.45954416935168,2.43462537539121,0.2681226671087233,-0.1299642139934727,1.3000711942960925,-0.23906448016431014,-0.47123340622510007
2025-04-13,8.825437677283182,1.154327064997473,0.33755638551990463,0.5237817024149043,0.7441880413492508,0.5013838703637867,0.8546260330781017
2025-04-20,10.591854803094138,1.2905699318297246,0.7109477318091783,0.7233410960908712,0.9598691332852946,-1.0583382802031758,1.9818795260685032
2025-04-27,10.016856563849148,-0.43079313095337923,0.2991859552262905,1.415853010548914,-0.6199739164750175,0.12415434096282017,-0.5663577476008483
2025-05-04,9.630683648965384,0.6796856607515761,0.3817887872864582,1.466682829528778,0.1742604971239178,0.2954486708231842,1.0063350457997686
2025-05-11,8.527118343611274,-1.5448500544459776,0.3146941518165791,-0.1250504106847209,-0.3440389530072722,0.4949383103017512,1.123356539875102
2025-05-18,12.244942503503273,-0.0030551417474872105,0.5868338131755728,-0.3044022034315261,0.6630144280457554,-0.9962590041065452,1.9196276672667656
2025-05-25,9.820527073643298,-0.28353743275993837,0.7036813302684222,0.642343489499276,0.21157073656373554,-0.42066203971194094,0.5716891415100458
2025-06-01,10.25639105200302,0.6639410270003206,0.5292878031173941,0.5888599582190033,1.4685285918266149,-0.410116237222823,0.5254159012746252
2025-06-08,9.169352691790266,0.5925539558839541,0.11935992508476986,0.6453183689738268,-0.3350813793455209,0.1361435870562743,-0.5655776773724102
2025-06-15,11.454781647749362,1.4633096354852855,0.11400090646589564,0.5678059071251508,1.1313842344578806,-1.3794841983974055,1.939633956514339
2025-06-22,10.937914308286032,1.2244769926880366,0.3547738423985352,0.173564798943953,0.41874889486554956,-1.100346750482507,1.838227308528653
2025-06-29,10.05561524525647,-0.5452687676351254,0.5602405303229148,0.5803004756867041,0.6437694811190406,-0.113085887414604,0.7190959873460468
2025-07-06,9.575246328866585,-0.6066704451002237,0.5140110599463664,0.6589150003114568,0.4188229771830363,-0.414305727868234,0.3404806777814424
2025-07-13,9.827774753392509,-0.33816975611118,0.5353578996810171,0.29050789696945384,0.8859157179501412,-0.9361234710864422,1.509173199412736
2025-07-20,9.902353699313998,-0.6529727062919155,0.27028545712519175,-0.5281979708944652,0.22189842444323515,-1.2220395216440496,1.2372489384813685
2025-07-27,9.87432278019026,-0.06849645766806636,0.42100014642578343,-0.6326334369158224,-0.4725969748015665,-1.9143800712265213,2.2384043308722563
2025-08-03,9.77433567528625,-0.5020810977867207,0.49038438319399447,0.2822238052174836,0.5744706445031803,-0.12599820265222042,0.4242033198434899
2025-08-10,9.59866176223668,-0.29356392704665224,0.6916818252074534,0.3422433264146543,0.4300842182790347,-1.643920102514136,1.6733482899716803
2025-08-17,10.488378380161013,0.22700725056747603,0.38586678719877066,-0.6913903512293411,1.7905848487458835,-1.3102269086295546,0.6396258538879244
2025-08-24,10.144804616685853,-1.0395382318764108,0.20119964959941933,0.5973477191868347,-0.8022754664056455,-1.0796248233198127,0.3505478504439826
2025-08-31,9.401113982471738,0.3646126523384647,0.4828447447429022,0.5154146196861352,-0.2454029028865312,-1.330360467406746,0.48285340622247075
2025-09-07,9.358853338090173,0.009947632635153301,0.30350198311442267,0.6897484898310143,-0.06295486746258193,-1.4871605599761628,0.11563880263515841
2025-09-14,11.95939013583027,-1.4229515182534076,0.6664501042755926,-0.3444403206636458,0.22850904957257867,-0.5629606504670851,-0.022738553698581705
2025-09-21,11.228404364355752,-0.6365673461754056,0.8145848452716433,-0.9485198340333646,-0.1097160665821672,-0.6050093436041354,0.023036609298914604
2025-09-28,10.251016307439064,-1.057532548997463,0.6960155102558169,0.7603852396370253,0.34707510605605985,-1.0238846641369213,0.4252208233621085
